itemName,itemId,jobName,itemTypeDetail,SkillName,Value(min),(max),(value)
성물 : 니트라스의 크리스탈 스틱,7130360147c021d6933957c77d7bdabd,크리에이터,봉,모든 스킬,1,50,1
성물 : 람파스의 스타크 로즈,76f596893ee88f31d543ddedbd2fe392,마법사(여),봉,모든 스킬,1,70,1
성물 : 람파스의 스타크 로즈,76f596893ee88f31d543ddedbd2fe392,마법사(남),봉,모든 스킬,1,70,1
성물 : 람파스의 스타크 로즈,76f596893ee88f31d543ddedbd2fe392,크리에이터,봉,모든 스킬,1,70,1
성물 : 메이반의 골드 스틱,03ac93f49faa25bc21d56dd4cf5a7485,마법사(여),봉,모든 스킬,1,35,1
성물 : 메이반의 골드 스틱,03ac93f49faa25bc21d56dd4cf5a7485,마법사(남),봉,모든 스킬,1,35,1
성물 : 메이반의 골드 스틱,03ac93f49faa25bc21d56dd4cf5a7485,크리에이터,봉,모든 스킬,1,35,1
성물 : 샐리스트의 미스릴 스틱,ee9f74a2f4c5f5781923fbd3a6dcd8c6,마법사(여),봉,모든 스킬,1,55,1
성물 : 샐리스트의 미스릴 스틱,ee9f74a2f4c5f5781923fbd3a6dcd8c6,마법사(남),봉,모든 스킬,1,55,1
성물 : 샐리스트의 미스릴 스틱,ee9f74a2f4c5f5781923fbd3a6dcd8c6,크리에이터,봉,모든 스킬,1,55,1
성물 : 신비한 아스라이의 장봉,259232b3d522de40a040af23e57e27f6,마법사(여),봉,모든 스킬,1,10,1
성물 : 신비한 아스라이의 장봉,259232b3d522de40a040af23e57e27f6,마법사(남),봉,모든 스킬,1,10,1
성물 : 신비한 아스라이의 장봉,259232b3d522de40a040af23e57e27f6,크리에이터,봉,모든 스킬,1,10,1
성물 : 신비한 켈피의 글래스 스틱,a5370a7dd3939c502854922e79cb9cf2,마법사(여),봉,모든 스킬,1,20,1
성물 : 신비한 켈피의 글래스 스틱,a5370a7dd3939c502854922e79cb9cf2,마법사(남),봉,모든 스킬,1,20,1
성물 : 신비한 켈피의 글래스 스틱,a5370a7dd3939c502854922e79cb9cf2,크리에이터,봉,모든 스킬,1,20,1
성물 : 오레아스의 에르텔 스틱,b2be9becba4fd7e8b71eda935cb10803,마법사(여),봉,모든 스킬,1,60,1
성물 : 오레아스의 에르텔 스틱,b2be9becba4fd7e8b71eda935cb10803,마법사(남),봉,모든 스킬,1,60,1
성물 : 오레아스의 에르텔 스틱,b2be9becba4fd7e8b71eda935cb10803,크리에이터,봉,모든 스킬,1,60,1
성물 : 이프리트의 크리스탈 스틱,0d8b3d2e9235cab01e7221b2efc581fc,마법사(여),봉,모든 스킬,1,45,1
성물 : 이프리트의 크리스탈 스틱,0d8b3d2e9235cab01e7221b2efc581fc,마법사(남),봉,모든 스킬,1,45,1
성물 : 이프리트의 크리스탈 스틱,0d8b3d2e9235cab01e7221b2efc581fc,크리에이터,봉,모든 스킬,1,45,1
성물 : 켈피의 글래스 스틱,d655a41c14051da1f203d438343ac6f2,마법사(여),봉,모든 스킬,1,15,1
성물 : 켈피의 글래스 스틱,d655a41c14051da1f203d438343ac6f2,마법사(남),봉,모든 스킬,1,15,1
성물 : 켈피의 글래스 스틱,d655a41c14051da1f203d438343ac6f2,크리에이터,봉,모든 스킬,1,15,1
성물 : 하라스의 실버 스틱,0c905d5004173b8fd62b3533b32ff862,마법사(여),봉,모든 스킬,1,30,1
성물 : 하라스의 실버 스틱,0c905d5004173b8fd62b3533b32ff862,마법사(남),봉,모든 스킬,1,30,1
성물 : 하라스의 실버 스틱,0c905d5004173b8fd62b3533b32ff862,크리에이터,봉,모든 스킬,1,30,1
성물 : 하이디의 플래티넘 스틱,caa35da24638f2c0e7a134d974cb4024,마법사(여),봉,모든 스킬,1,40,1
성물 : 하이디의 플래티넘 스틱,caa35da24638f2c0e7a134d974cb4024,마법사(남),봉,모든 스킬,1,40,1
성물 : 하이디의 플래티넘 스틱,caa35da24638f2c0e7a134d974cb4024,크리에이터,봉,모든 스킬,1,40,1
스윙 마스터,c2f97aa4d21f0d7e9a42b5c2a763facf,마법사(여),봉,더블 스윙,1,,
스윙 마스터,c2f97aa4d21f0d7e9a42b5c2a763facf,마법사(여),봉,쇄패,1,,
스윙 마스터,c2f97aa4d21f0d7e9a42b5c2a763facf,마법사(남),봉,회오리 바람,1,,
스윙 마스터,c2f97aa4d21f0d7e9a42b5c2a763facf,마법사(남),봉,싹쓸바람,1,,
에어 스플리터,a556e560245a919bb9d860981d56d6c5,마법사(여),봉,봉 마스터리,1,,
역전(歷戰)의 에르텔 스틱,04968014210671566660d1743d9cd21f,마법사(여),봉,봉 마스터리,1,,
역전(歷戰)의 에르텔 스틱,04968014210671566660d1743d9cd21f,마법사(여),봉,황룡천공,1,,
진 : 무신의 기운이 담긴 스틱,a26496ac2fe5c88d3da15a666700e003,마법사(여),봉,모든 스킬,1,85,1
진 : 무신의 기운이 담긴 스틱,a26496ac2fe5c88d3da15a666700e003,마법사(남),봉,모든 스킬,1,85,1
진 : 무신의 기운이 담긴 스틱,a26496ac2fe5c88d3da15a666700e003,크리에이터,봉,모든 스킬,1,85,1
천광곤,39b657e92085f882ac0253228fea8b78,마법사(여),봉,체이서 : 무(無),1,,
천광곤,39b657e92085f882ac0253228fea8b78,마법사(남),봉,휘몰아치는 바람,1,,
천광곤,39b657e92085f882ac0253228fea8b78,마법사(남),봉,폭풍의 눈,1,,
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(여),봉,쇄패,1,,
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(남),봉,싹쓸바람,1,,
크리스탈 트윙클 매직샷,28606d99b1b26e904fbeba1d6b4d0d43,마법사(여),봉,배틀 그루브,1,,
테라 : 리컨스트럭션 스틱,261e0690bade0517fdde7afbe115c969,공통,봉,모든 스킬,1,85,1
템테이션 바이올렛,c19e87e2b1469c4ea8cc400dc6d15d27,마법사(여),봉,봉 마스터리,1,,
템테이션 바이올렛,c19e87e2b1469c4ea8cc400dc6d15d27,마법사(여),봉,더블 스윙,1,,
템테이션 바이올렛,c19e87e2b1469c4ea8cc400dc6d15d27,마법사(여),봉,타이머 밤,1,,
템플 매지스틱,4c5456889c9344ef80eeae43bf7e4593,마법사(여),봉,전장의 여신,1,,
템플 매지스틱,4c5456889c9344ef80eeae43bf7e4593,마법사(남),봉,윈드니스,1,,
강습맹룡곤,4db66bb4b1dd01bb30564a72cb876434,마법사(여),봉,체이서 : 무(無),2,,
강습맹룡곤,4db66bb4b1dd01bb30564a72cb876434,마법사(여),봉,뇌연격,2,,
강습맹룡곤,4db66bb4b1dd01bb30564a72cb876434,마법사(남),봉,삭풍,2,,
강습맹룡곤,4db66bb4b1dd01bb30564a72cb876434,마법사(남),봉,폭풍의 눈,2,,
거인의 면봉,a2e3a2e1f0414a18d935fcf3b34f96b4,마법사(여),봉,체이서 : 수(水),2,,
거인의 면봉,a2e3a2e1f0414a18d935fcf3b34f96b4,마법사(남),봉,회오리 바람,2,,
그리드 스틱,3d50768ea6881faae21d02a591efd6b3,마법사(여),봉,황룡천공,2,,
그리드 스틱,3d50768ea6881faae21d02a591efd6b3,마법사(남),봉,스톰 스트라이크,2,,
뇌신곤,685026d3e2be650afb930e5198d6ac39,공통,봉,물리 크리티컬 히트,2,,
다크샤의 상징,30a23fc1c286943432a73018f422c6d5,마법사(여),봉,봉 마스터리,2,,
다크샤의 상징,30a23fc1c286943432a73018f422c6d5,마법사(남),봉,휘몰아치는 질풍의 봉 마스터리,2,,
달인의 강습맹룡곤,be1211120b5010bd82bdd03a1389d15c,마법사(남),봉,삭풍,2,,
달인의 강습맹룡곤,be1211120b5010bd82bdd03a1389d15c,마법사(남),봉,폭풍의 눈,2,,
러브러브! 크리스탈 트윙클 매직샷,11a1a903eece12e93818c5d25f7a2274,마법사(여),봉,배틀 그루브,2,,
러브러브! 크리스탈 트윙클 매직샷,11a1a903eece12e93818c5d25f7a2274,마법사(여),봉,봉 마스터리,2,,
러브러브! 크리스탈 트윙클 매직샷,11a1a903eece12e93818c5d25f7a2274,마법사(남),봉,풍신의 힘,2,,
러브러브! 크리스탈 트윙클 매직샷,11a1a903eece12e93818c5d25f7a2274,마법사(남),봉,휘몰아치는 질풍의 봉 마스터리,2,,
레드 폴 크라운,4ce007bf0c2b5f0eff3499ae4d370482,마법사(여),봉,테아나 변신~!!,2,,
레드 폴 크라운,4ce007bf0c2b5f0eff3499ae4d370482,마법사(남),봉,볼텍스 허리케인,2,,
마법으로 봉인된 미스릴 스틱,007529945b95f2ffc494cdeeea26b301,마법사(여),봉,퓨전 체이서,2,,
마법으로 봉인된 미스릴 스틱,007529945b95f2ffc494cdeeea26b301,마법사(남),봉,싹쓸바람,2,,
마법으로 봉인된 스타크 로즈,af4a2cc7eb9f6148460897027a1e7cff,마법사(여),봉,퓨전 체이서,2,,
마법으로 봉인된 스타크 로즈,af4a2cc7eb9f6148460897027a1e7cff,마법사(남),봉,싹쓸바람,2,,
마스터 오브 체이서,8eb1bd26badbf88713edaf761ae4baeb,마법사(여),봉,전장의 여신,2,,
마스터 오브 체이서,8eb1bd26badbf88713edaf761ae4baeb,마법사(남),봉,윈드니스,2,,
미스티 로즈,7a2111c8fd0ec422ac4369dada1751aa,마법사(여),봉,천격,2,,
미스티 로즈,7a2111c8fd0ec422ac4369dada1751aa,마법사(남),봉,윈드 스트라이크,2,,
바이스 바이제로,caec87703aa5cd965e761faf43cedef2,마법사(여),봉,타이머 밤,2,,
바이스 바이제로,caec87703aa5cd965e761faf43cedef2,마법사(여),봉,뇌연격,2,,
바이스 바이제로,caec87703aa5cd965e761faf43cedef2,마법사(남),봉,윈드 블래스터,2,,
바이스 바이제로,caec87703aa5cd965e761faf43cedef2,마법사(남),봉,폭풍의 눈,2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(여),봉,체이서 : 무(無),2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(여),봉,체이서 : 화(火),2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(여),봉,체이서 : 수(水),2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(여),봉,체이서 : 암(暗),2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(여),봉,체이서 : 명(明),2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(남),봉,윈드 블래스터,2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(남),봉,휘몰아치는 바람,2,,
셰레이드,e255e8041873417c596d4ff741cd5ac5,마법사(남),봉,스톰 스트라이크,2,,
스윙 마스터,c2f97aa4d21f0d7e9a42b5c2a763facf,마법사(여),봉,체이서 프레스,2,,
스윙 마스터,c2f97aa4d21f0d7e9a42b5c2a763facf,마법사(남),봉,폭풍의 눈,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(여),봉,전장의 여신,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(여),봉,퓨전 체이서,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(여),봉,체이서 프레스,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(남),봉,공명,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(남),봉,피어스 오브 아이스,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(남),봉,아이스 빅 해머,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(남),봉,윈드니스,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(남),봉,싹쓸바람,2,,
아쿠아 크리스탈,c53b7984b3674a204d5e7aa8698caa13,마법사(남),봉,폭풍의 눈,2,,
천광곤,39b657e92085f882ac0253228fea8b78,마법사(여),봉,체이서 : 명(明),2,,
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(여),봉,용아,2,,
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(남),봉,삭풍,2,,
크리스탈 트윙클 매직샷,28606d99b1b26e904fbeba1d6b4d0d43,마법사(여),봉,테아나 변신~!!,2,,
크리스탈 트윙클 매직샷,28606d99b1b26e904fbeba1d6b4d0d43,마법사(남),봉,볼텍스 허리케인,2,,
템플 매지스틱,4c5456889c9344ef80eeae43bf7e4593,마법사(여),봉,체이서 : 암(暗),2,,
템플 매지스틱,4c5456889c9344ef80eeae43bf7e4593,마법사(여),봉,체이서 프레스,2,,
템플 매지스틱,4c5456889c9344ef80eeae43bf7e4593,마법사(남),봉,윈드 블래스터,2,,
템플 매지스틱,4c5456889c9344ef80eeae43bf7e4593,마법사(남),봉,폭풍의 눈,2,,
강력한 마법의 미스릴 스틱,b42a332ce74cd1575f78d2a655b6cc61,마법사(여),봉,퓨전 체이서,3,,
체스 나이트,3395abed904741cb7a1f3aec6bb0bcfd,마법사(여),봉,봉 마스터리,3,,
체스 나이트,3395abed904741cb7a1f3aec6bb0bcfd,마법사(남),봉,휘몰아치는 질풍의 봉 마스터리,3,,
크리스탈 트윙클 매직샷,28606d99b1b26e904fbeba1d6b4d0d43,마법사(남),봉,풍신의 힘,3,,
크리스탈 트윙클 매직샷,28606d99b1b26e904fbeba1d6b4d0d43,마법사(여),봉,봉 마스터리,5,,
서부 로맨티스트의 봉,71b8d09590a7bd0e07b0bc0aa6fca583,마법사(여),봉,모든 스킬,45,70,1
서부 로맨티스트의 봉,71b8d09590a7bd0e07b0bc0aa6fca583,마법사(남),봉,모든 스킬,45,70,1
서부 로맨티스트의 봉,71b8d09590a7bd0e07b0bc0aa6fca583,크리에이터,봉,모든 스킬,45,70,1
강력한 마법의 플라이어,abc49d6293492d1628055c6f6211b9d0,마법사(여),빗자루,성난 불길 가열로,1,,
강력한 마법의 플라이어,abc49d6293492d1628055c6f6211b9d0,크리에이터,빗자루,냉기,1,,
강력한 마법의 플라이어,abc49d6293492d1628055c6f6211b9d0,크리에이터,빗자루,아이스 플레이트,1,,
글루미 브러쉬,3699c9fe8c8670d1633fa7b208662ebd,마법사(여),빗자루,변이 파리채,1,,
글루미 브러쉬,3699c9fe8c8670d1633fa7b208662ebd,마법사(여),빗자루,반중력 기동장치,1,,
더러운 피의 흑미,16029a4332e54a799939fa07c2a869c4,마법사(여),빗자루,반중력 기동장치,1,,
라바 브룸,6eb43f7bb3d8d09f4eb561eafeee6856,마법사(여),빗자루,성난 불길 가열로,1,,
라바 브룸,6eb43f7bb3d8d09f4eb561eafeee6856,마법사(남),빗자루,괴리 : 패러사이트 스웜,1,,
라바 브룸,6eb43f7bb3d8d09f4eb561eafeee6856,크리에이터,빗자루,운석 낙하,1,,
라토소,85e6252c35cc4982b3092ef8f80ea60f,마법사(여),빗자루,변이 파리채,1,,
라토소,85e6252c35cc4982b3092ef8f80ea60f,마법사(남),빗자루,차원 : 차원광,1,,
라토소,85e6252c35cc4982b3092ef8f80ea60f,크리에이터,빗자루,아이스 플레이트,1,,
래쿤 배큠,9b58b5c33625c6cbc2e5ace35932a0bd,크리에이터,빗자루,모든 스킬,1,85,1
마법으로 봉인된 견습 기본 빗자루,7a676965319bd02a71d074b2984118eb,마법사(여),빗자루,고출력 매직 미사일,1,,
마법으로 봉인된 견습 기본 빗자루,7a676965319bd02a71d074b2984118eb,마법사(남),빗자루,차원 : 액시던트,1,,
마법으로 봉인된 견습 기본 빗자루,7a676965319bd02a71d074b2984118eb,크리에이터,빗자루,파이어월,1,,
마법으로 봉인된 나무 빗자루,9c7fed663e52900688a90145dd8af8e4,크리에이터,빗자루,화염,1,,
마법으로 봉인된 대나무 빗자루,411428cd472f22606b20f5e1e2ec3a18,마법사(여),빗자루,블랙 망토,1,,
마법으로 봉인된 대나무 빗자루,411428cd472f22606b20f5e1e2ec3a18,마법사(남),빗자루,괴리 : 금단의 니알리,1,,
마법으로 봉인된 대나무 빗자루,411428cd472f22606b20f5e1e2ec3a18,크리에이터,빗자루,운석 낙하,1,,
마법으로 봉인된 베일리아 브룸,d6f14b90d015b9ec699d75d5091679d4,마법사(여),빗자루,플로레 컬라이더,1,,
마법으로 봉인된 베일리아 브룸,d6f14b90d015b9ec699d75d5091679d4,마법사(여),빗자루,메가 드릴,1,,
마법으로 봉인된 베일리아 브룸,d6f14b90d015b9ec699d75d5091679d4,마법사(남),빗자루,차원 : 포지트론 블래스트,1,,
마법으로 봉인된 베일리아 브룸,d6f14b90d015b9ec699d75d5091679d4,마법사(남),빗자루,괴리 : 패러사이트 스웜,1,,
마법으로 봉인된 베일리아 브룸,d6f14b90d015b9ec699d75d5091679d4,크리에이터,빗자루,바람,1,,
마법으로 봉인된 베일리아 브룸,d6f14b90d015b9ec699d75d5091679d4,크리에이터,빗자루,윈드 프레스,1,,
마법으로 봉인된 브러시,ad3cf1a7ec45a38fb6ce5f3936624e6a,마법사(여),빗자루,반중력 기동장치,1,,
마법으로 봉인된 브러시,ad3cf1a7ec45a38fb6ce5f3936624e6a,마법사(남),빗자루,괴리 : 패러사이트 스웜,1,,
마법으로 봉인된 브러시,ad3cf1a7ec45a38fb6ce5f3936624e6a,크리에이터,빗자루,윈드 프레스,1,,
마법으로 봉인된 브룸스틱,b11da6b537af16ea37979ef137f4fc85,마법사(여),빗자루,애시드 클라우드,1,,
마법으로 봉인된 브룸스틱,b11da6b537af16ea37979ef137f4fc85,마법사(남),빗자루,괴리 : 할리퀸,1,,
마법으로 봉인된 브룸스틱,b11da6b537af16ea37979ef137f4fc85,크리에이터,빗자루,아이스 플레이트,1,,
마법으로 봉인된 위치 브룸,b9a1dd265630f44ae3dbc4ead59677f5,마법사(여),빗자루,스위트 캔디바,1,,
마법으로 봉인된 위치 브룸,b9a1dd265630f44ae3dbc4ead59677f5,마법사(여),빗자루,빗자루 스핀,1,,
마법으로 봉인된 위치 브룸,b9a1dd265630f44ae3dbc4ead59677f5,마법사(남),빗자루,도그마 디바이스,1,,
마법으로 봉인된 위치 브룸,b9a1dd265630f44ae3dbc4ead59677f5,크리에이터,빗자루,수호,1,,
마법으로 봉인된 윈드 브러시,bc6ef65e7a4de135ed46d45e4119f674,마법사(여),빗자루,메가 드릴,1,,
마법으로 봉인된 윈드 브러시,bc6ef65e7a4de135ed46d45e4119f674,마법사(남),빗자루,차원 : 포지트론 블래스트,1,,
마법으로 봉인된 윈드 브러시,bc6ef65e7a4de135ed46d45e4119f674,크리에이터,빗자루,윈드 스톰,1,,
마법으로 봉인된 팡고 브룸,ea0c428a5841ac0b050c1a68f7f5f3ae,마법사(여),빗자루,메가 드릴,1,,
마법으로 봉인된 팡고 브룸,ea0c428a5841ac0b050c1a68f7f5f3ae,마법사(여),빗자루,개조 슈르르,1,,
마법으로 봉인된 팡고 브룸,ea0c428a5841ac0b050c1a68f7f5f3ae,마법사(남),빗자루,차원 : 포지트론 블래스트,1,,
마법으로 봉인된 팡고 브룸,ea0c428a5841ac0b050c1a68f7f5f3ae,마법사(남),빗자루,괴리 : 할리퀸,1,,
마법으로 봉인된 팡고 브룸,ea0c428a5841ac0b050c1a68f7f5f3ae,크리에이터,빗자루,윈드 스톰,1,,
마법으로 봉인된 팡고 브룸,ea0c428a5841ac0b050c1a68f7f5f3ae,크리에이터,빗자루,아이스 플레이트,1,,
마법으로 봉인된 펌핑브룸,321212fd4402a0f44c92a82a6c9a8e16,마법사(여),빗자루,플로레 컬라이더,1,,
마법으로 봉인된 펌핑브룸,321212fd4402a0f44c92a82a6c9a8e16,마법사(여),빗자루,성난 불길 가열로,1,,
마법으로 봉인된 펌핑브룸,321212fd4402a0f44c92a82a6c9a8e16,마법사(여),빗자루,메가 드릴,1,,
마법으로 봉인된 펌핑브룸,321212fd4402a0f44c92a82a6c9a8e16,마법사(여),빗자루,반중력 기동장치,1,,
마법으로 봉인된 펌핑브룸,321212fd4402a0f44c92a82a6c9a8e16,마법사(남),빗자루,괴리 : 패러사이트 스웜,1,,
마법으로 봉인된 펌핑브룸,321212fd4402a0f44c92a82a6c9a8e16,크리에이터,빗자루,윈드 프레스,1,,
마법으로 봉인된 플라이어,608131d6c5a16bb1078c53b95d985041,마법사(여),빗자루,메가 드릴,1,,
마법으로 봉인된 플라이어,608131d6c5a16bb1078c53b95d985041,마법사(여),빗자루,블랙 망토,1,,
마법으로 봉인된 플라이어,608131d6c5a16bb1078c53b95d985041,마법사(남),빗자루,괴리 : 패러사이트 스웜,1,,
마법으로 봉인된 플라이어,608131d6c5a16bb1078c53b95d985041,마법사(남),빗자루,차원 : 실루엣,1,,
마법으로 봉인된 플라이어,608131d6c5a16bb1078c53b95d985041,크리에이터,빗자루,윈드 프레스,1,,
마법으로 봉인된 플라이어,608131d6c5a16bb1078c53b95d985041,크리에이터,빗자루,아이스 플레이트,1,,
마법으로 봉인된 하우스 브룸,33b681885d372a4f0d2795646775e1b9,마법사(여),빗자루,반중력 기동장치,1,,
